0.000	0.000	0.000
0.035	0.000	0.000
0.071	0.000	0.000
0.106	0.000	0.000
0.141	0.000	0.000
0.176	0.000	0.000
0.211	0.000	0.000
0.246	0.000	0.000
0.282	0.000	0.000
0.317	0.000	0.000
0.352	0.000	0.000
0.388	0.000	0.000
0.423	0.000	0.000
0.458	0.000	0.000
0.493	0.000	0.000
0.529	0.000	0.000
0.564	0.000	0.000
0.599	0.000	0.000
0.634	0.000	0.000
0.669	0.000	0.000
0.704	0.000	0.000
0.739	0.000	0.000
0.774	0.000	0.000
0.809	0.000	0.000
0.844	0.000	0.000
0.879	0.000	0.000
0.914	0.000	0.000
0.949	0.000	0.000
0.984	0.000	0.000
1.019	0.000	0.000
1.054	0.000	0.000
1.089	0.000	0.000
1.124	0.000	0.000
1.159	0.000	0.000
1.194	0.000	0.000
1.229	0.000	0.000
1.264	0.000	0.000
1.299	0.000	0.000
1.334	0.000	0.000
1.369	0.000	0.000
1.404	0.000	0.000
1.440	0.000	0.000
1.475	0.000	0.000
1.510	0.000	0.000
1.545	0.000	0.000
1.580	0.000	0.000
1.615	0.000	0.000
1.650	0.000	0.000
1.685	0.000	0.000
1.720	0.000	0.000
1.755	0.000	0.000
1.790	0.000	0.000
1.825	0.000	0.000
1.860	0.000	0.000
1.896	0.000	0.000
1.931	0.000	0.000
1.966	0.000	0.000
2.001	0.000	0.000
2.036	0.000	0.000
2.072	0.000	0.000
2.108	0.000	0.000
2.143	0.000	0.000
2.178	0.000	0.000
2.213	0.000	0.000
2.248	0.000	0.000
2.283	0.000	0.000
2.318	0.000	0.000
2.353	0.000	0.000
2.388	0.000	0.000
2.423	0.000	0.000
2.459	0.000	0.000
2.494	0.000	0.000
2.529	0.000	0.000
2.564	0.000	0.000
2.599	0.000	0.000
2.635	0.000	0.000
2.670	0.000	0.000
2.705	0.000	0.000
2.740	0.000	0.000
2.775	0.000	0.000
2.810	0.000	0.000
2.845	0.000	0.000
2.880	0.000	0.000
2.915	0.000	0.000
2.950	0.000	0.000
2.985	0.000	0.000
3.020	0.000	0.000
3.055	0.000	0.000
3.090	0.000	0.000
3.125	0.000	0.000
3.160	0.000	0.000
3.195	0.000	0.000
3.230	0.000	0.000
3.265	0.000	0.000
3.300	0.000	0.000
3.335	0.000	0.000
3.371	0.000	0.000
3.406	0.000	0.000
3.441	0.000	0.000
3.476	0.000	0.000
3.511	0.000	0.000
3.546	0.000	0.000
3.581	0.000	0.000
3.616	0.000	0.000
3.651	0.000	0.000
3.686	0.000	0.000
3.721	0.000	0.000
3.756	0.000	0.000
3.791	0.000	0.000
3.826	0.000	0.000
3.861	0.000	0.000
3.896	0.000	0.000
3.931	0.000	0.000
3.966	0.000	0.000
4.001	0.000	0.000
4.036	0.000	0.000
4.071	0.000	0.000
4.106	0.000	0.000
4.141	0.000	0.000
4.176	0.000	0.000
4.211	0.000	0.000
4.246	0.000	0.000
4.281	0.000	0.000
4.316	0.000	0.000
4.351	0.000	0.000
4.386	0.000	0.000
4.421	0.000	0.000
4.456	0.000	0.000
4.491	0.000	0.000
4.527	0.000	0.000
4.562	0.000	0.000
4.597	0.000	0.000
4.632	0.000	0.000
4.667	0.000	0.000
4.702	0.000	0.000
4.738	0.000	0.000
4.773	0.000	0.000
4.809	0.000	0.000
4.844	0.000	0.000
4.879	0.000	0.000
4.914	0.000	0.000
4.949	0.200	0.000
4.984	0.200	0.000
5.019	0.200	0.000
5.054	0.200	0.001
5.089	0.200	0.003
5.124	0.200	0.004
5.160	0.200	0.005
5.196	0.200	0.006
5.231	0.200	0.007
5.267	0.200	0.008
5.302	0.200	0.009
5.337	0.200	0.009
5.373	0.200	0.010
5.409	0.200	0.011
5.444	0.200	0.012
5.479	0.200	0.012
5.515	0.200	0.013
5.550	0.200	0.013
5.585	0.200	0.013
5.620	0.200	0.013
5.655	0.200	0.014
5.690	0.200	0.013
5.726	0.200	0.013
5.761	0.200	0.013
5.796	0.200	0.013
5.831	0.200	0.013
5.866	0.200	0.013
5.901	0.200	0.013
5.936	0.200	0.014
5.972	0.200	0.014
6.007	0.200	0.013
6.042	0.200	0.014
6.077	0.200	0.014
6.112	0.200	0.014
6.148	0.200	0.014
6.183	0.200	0.013
6.218	0.200	0.013
6.253	0.200	0.013
6.288	0.200	0.013
6.323	0.200	0.013
6.358	0.200	0.013
6.393	0.200	0.013
6.428	0.200	0.013
6.463	0.200	0.013
6.498	0.200	0.013
6.533	0.200	0.013
6.568	0.200	0.013
6.603	0.200	0.014
