0.000	0.000	0.000
0.035	0.000	0.000
0.070	0.000	0.000
0.105	0.000	0.000
0.141	0.000	0.000
0.176	0.000	0.000
0.211	0.000	0.000
0.246	0.000	0.000
0.281	0.000	0.000
0.317	0.000	0.000
0.352	0.000	0.000
0.388	0.000	0.000
0.423	0.000	0.000
0.459	0.000	0.000
0.494	0.000	0.000
0.529	0.000	0.000
0.565	0.000	0.000
0.601	0.000	0.000
0.636	0.000	0.000
0.671	0.000	0.000
0.706	0.000	0.000
0.742	0.000	0.000
0.777	0.000	0.000
0.812	0.000	0.000
0.848	0.000	0.000
0.883	0.000	0.000
0.918	0.000	0.000
0.953	0.000	0.000
0.989	0.000	0.000
1.024	0.000	0.000
1.059	0.000	0.000
1.095	0.000	0.000
1.130	0.000	0.000
1.165	0.000	0.000
1.201	0.000	0.000
1.236	0.000	0.000
1.271	0.000	0.000
1.306	0.000	0.000
1.341	0.000	0.000
1.376	0.000	0.000
1.412	0.000	0.000
1.447	0.000	0.000
1.482	0.000	0.000
1.517	0.000	0.000
1.552	0.000	0.000
1.587	0.000	0.000
1.622	0.000	0.000
1.657	0.000	0.000
1.692	0.000	0.000
1.727	0.000	0.000
1.762	0.000	0.000
1.797	0.000	0.000
1.833	0.000	0.000
1.868	0.000	0.000
1.903	0.000	0.000
1.938	0.000	0.000
1.974	0.000	0.000
2.009	0.000	0.000
2.044	0.000	0.000
2.079	0.000	0.000
2.114	0.000	0.000
2.150	0.000	0.000
2.186	0.000	0.000
2.221	0.000	0.000
2.256	0.000	0.000
2.291	0.000	0.000
2.326	0.000	0.000
2.361	0.000	0.000
2.396	0.000	0.000
2.431	0.000	0.000
2.466	0.000	0.000
2.501	0.000	0.000
2.536	0.000	0.000
2.571	0.000	0.000
2.606	0.000	0.000
2.642	0.000	0.000
2.677	0.000	0.000
2.713	0.000	0.000
2.748	0.000	0.000
2.783	0.000	0.000
2.818	0.000	0.000
2.854	0.000	0.000
2.889	0.000	0.000
2.924	0.000	0.000
2.959	0.000	0.000
2.994	0.000	0.000
3.029	0.000	0.000
3.064	0.000	0.000
3.099	0.000	0.000
3.134	0.000	0.000
3.169	0.000	0.000
3.204	0.000	0.000
3.239	0.000	0.000
3.274	0.000	0.000
3.309	0.000	0.000
3.344	0.000	0.000
3.380	0.000	0.000
3.415	0.000	0.000
3.450	0.000	0.000
3.485	0.000	0.000
3.521	0.000	0.000
3.556	0.000	0.000
3.591	0.000	0.000
3.626	0.000	0.000
3.662	0.000	0.000
3.697	0.000	0.000
3.732	0.000	0.000
3.767	0.000	0.000
3.802	0.000	0.000
3.837	0.000	0.000
3.872	0.000	0.000
3.907	0.000	0.000
3.942	0.000	0.000
3.977	0.000	0.000
4.012	0.000	0.000
4.047	0.000	0.000
4.083	0.000	0.000
4.118	0.000	0.000
4.153	0.000	0.000
4.188	0.000	0.000
4.223	0.000	0.000
4.258	0.000	0.000
4.293	0.000	0.000
4.328	0.000	0.000
4.364	0.000	0.000
4.400	0.000	0.000
4.435	0.000	0.000
4.471	0.000	0.000
4.506	0.000	0.000
4.541	0.000	0.000
4.576	0.000	0.000
4.611	0.000	0.000
4.646	0.000	0.000
4.681	0.000	0.000
4.716	0.000	0.000
4.751	0.000	0.000
4.787	0.000	0.000
4.822	0.000	0.000
4.857	0.000	0.000
4.892	0.000	0.000
4.927	0.000	0.000
4.962	0.000	0.000
4.997	0.000	0.000
5.032	0.000	0.000
5.068	0.000	0.000
5.103	0.000	0.000
5.138	0.000	0.000
5.173	0.000	0.000
5.208	0.000	0.000
5.243	0.000	0.000
5.278	0.000	0.000
5.313	0.000	0.000
5.349	0.000	0.000
5.384	0.000	0.000
5.419	0.000	0.000
5.454	0.000	0.000
5.489	0.000	0.000
5.525	0.000	0.000
5.560	0.000	0.000
5.595	0.000	0.000
5.630	0.000	0.000
5.665	-0.190	0.000
5.700	-0.190	0.000
5.735	-0.190	0.000
5.770	-0.190	-0.001
5.807	-0.190	-0.002
5.843	-0.190	-0.003
5.878	-0.190	-0.004
5.914	-0.190	-0.006
5.949	-0.190	-0.007
5.984	-0.190	-0.007
6.019	-0.190	-0.008
6.054	-0.190	-0.008
6.089	-0.190	-0.008
6.124	-0.190	-0.009
6.159	-0.190	-0.009
6.194	-0.190	-0.009
6.229	-0.190	-0.009
6.264	-0.190	-0.009
6.299	-0.190	-0.008
6.334	-0.190	-0.008
6.369	-0.190	-0.008
6.404	-0.190	-0.008
6.440	-0.190	-0.009
6.475	-0.190	-0.009
