0.000	0.000	0.000
0.035	0.000	0.000
0.071	0.000	0.000
0.106	0.000	0.000
0.141	0.000	0.000
0.176	0.000	0.000
0.211	0.000	0.000
0.247	0.000	0.000
0.283	0.000	0.000
0.318	0.000	0.000
0.353	0.000	0.000
0.388	0.000	0.000
0.423	0.000	0.000
0.458	0.000	0.000
0.493	0.000	0.000
0.528	0.000	0.000
0.563	0.000	0.000
0.598	0.000	0.000
0.633	0.000	0.000
0.669	0.000	0.000
0.704	0.000	0.000
0.739	0.000	0.000
0.775	0.000	0.000
0.810	0.000	0.000
0.845	0.000	0.000
0.880	0.000	0.000
0.915	0.000	0.000
0.951	0.000	0.000
0.986	0.000	0.000
1.021	0.000	0.000
1.056	0.000	0.000
1.091	0.000	0.000
1.126	0.000	0.000
1.161	0.000	0.000
1.196	0.000	0.000
1.231	0.000	0.000
1.266	0.000	0.000
1.301	0.000	0.000
1.336	0.000	0.000
1.371	0.000	0.000
1.407	0.000	0.000
1.442	0.000	0.000
1.477	0.000	0.000
1.512	0.000	0.000
1.548	0.000	0.000
1.583	0.000	0.000
1.618	0.000	0.000
1.654	0.000	0.000
1.689	0.000	0.000
1.724	0.000	0.000
1.759	0.000	0.000
1.794	0.000	0.000
1.829	0.000	0.000
1.864	0.000	0.000
1.901	0.000	0.000
1.936	0.000	0.000
1.971	0.000	0.000
2.006	0.000	0.000
2.041	0.000	0.000
2.077	0.000	0.000
2.112	0.000	0.000
2.147	0.000	0.000
2.182	0.000	0.000
2.217	0.000	0.000
2.252	0.000	0.000
2.288	0.000	0.000
2.323	0.000	0.000
2.358	0.000	0.000
2.393	0.000	0.000
2.428	0.000	0.000
2.464	0.000	0.000
2.499	0.000	0.000
2.535	0.000	0.000
2.570	0.000	0.000
2.606	0.000	0.000
2.641	0.000	0.000
2.676	0.000	0.000
2.711	0.000	0.000
2.747	0.000	0.000
2.782	0.000	0.000
2.817	0.000	0.000
2.852	0.000	0.000
2.887	0.000	0.000
2.923	0.000	0.000
2.958	0.000	0.000
2.993	0.000	0.000
3.028	0.000	0.000
3.063	0.000	0.000
3.098	0.000	0.000
3.133	0.000	0.000
3.168	0.000	0.000
3.203	0.000	0.000
3.238	0.000	0.000
3.273	0.000	0.000
3.308	0.000	0.000
3.343	0.000	0.000
3.378	0.000	0.000
3.413	0.000	0.000
3.448	0.000	0.000
3.483	0.000	0.000
3.518	0.000	0.000
3.553	0.000	0.000
3.588	0.000	0.000
3.623	0.000	0.000
3.658	0.000	0.000
3.693	0.000	0.000
3.728	0.000	0.000
3.763	0.000	0.000
3.799	0.000	0.000
3.834	0.000	0.000
3.869	0.000	0.000
3.904	0.000	0.000
3.940	0.000	0.000
3.975	0.000	0.000
4.011	0.000	0.000
4.046	0.000	0.000
4.081	0.000	0.000
4.116	0.000	0.000
4.151	0.000	0.000
4.186	0.000	0.000
4.221	0.000	0.000
4.257	0.000	0.000
4.292	0.000	0.000
4.328	0.000	0.000
4.363	0.000	0.000
4.398	0.000	0.000
4.433	0.000	0.000
4.468	0.000	0.000
4.503	0.000	0.000
4.538	0.000	0.000
4.573	0.000	0.000
4.608	-2.000	0.000
4.643	-2.000	0.000
4.678	-2.000	-0.025
4.713	-2.000	-0.072
4.749	-2.000	-0.118
4.784	-2.000	-0.158
4.819	-2.000	-0.194
4.854	-2.000	-0.223
4.889	-2.000	-0.248
4.925	-2.000	-0.270
4.960	-2.000	-0.289
4.995	-2.000	-0.306
5.030	-2.000	-0.321
5.066	-2.000	-0.332
5.101	-2.000	-0.341
5.136	-2.000	-0.351
5.171	-2.000	-0.360
5.206	-2.000	-0.365
5.241	-2.000	-0.371
5.277	-2.000	-0.376
5.312	-2.000	-0.380
5.347	-2.000	-0.384
5.382	-2.000	-0.387
5.418	-2.000	-0.390
5.454	-2.000	-0.392
5.489	-2.000	-0.393
5.524	-2.000	-0.394
5.559	-2.000	-0.396
5.594	-2.000	-0.399
5.629	-2.000	-0.399
5.665	-2.000	-0.399
5.700	-2.000	-0.401
5.735	-2.000	-0.401
5.770	-2.000	-0.402
5.805	-2.000	-0.402
5.840	-2.000	-0.402
5.876	-2.000	-0.402
5.911	-2.000	-0.403
5.946	-2.000	-0.403
5.981	-2.000	-0.403
6.016	-2.000	-0.404
6.051	-2.000	-0.404
6.086	-2.000	-0.403
6.121	-2.000	-0.404
6.156	-2.000	-0.404
6.191	-2.000	-0.404
6.226	-2.000	-0.404
6.261	-2.000	-0.404
6.297	-2.000	-0.404
6.332	-2.000	-0.404
