0.000	0.000	0.000
0.035	0.000	0.000
0.070	0.000	0.000
0.105	0.000	0.000
0.140	0.000	0.000
0.175	0.000	0.000
0.210	0.000	0.000
0.245	0.000	0.000
0.280	0.000	0.000
0.315	0.000	0.000
0.350	0.000	0.000
0.385	0.000	0.000
0.420	0.000	0.000
0.455	0.000	0.000
0.490	0.000	0.000
0.525	0.000	0.000
0.560	0.000	0.000
0.595	0.000	0.000
0.630	0.000	0.000
0.665	0.000	0.000
0.700	0.000	0.000
0.735	0.000	0.000
0.771	0.000	0.000
0.807	0.000	0.000
0.842	0.000	0.000
0.878	0.000	0.000
0.913	0.000	0.000
0.948	0.000	0.000
0.983	0.000	0.000
1.018	0.000	0.000
1.053	0.000	0.000
1.089	0.000	0.000
1.124	0.000	0.000
1.160	0.000	0.000
1.195	0.000	0.000
1.230	0.000	0.000
1.265	0.000	0.000
1.300	0.000	0.000
1.335	0.000	0.000
1.370	0.000	0.000
1.405	0.000	0.000
1.441	0.000	0.000
1.477	0.000	0.000
1.512	0.000	0.000
1.547	0.000	0.000
1.582	0.000	0.000
1.617	0.000	0.000
1.652	0.000	0.000
1.687	0.000	0.000
1.722	0.000	0.000
1.757	0.000	0.000
1.792	0.000	0.000
1.827	0.000	0.000
1.863	0.000	0.000
1.898	0.000	0.000
1.934	0.000	0.000
1.969	0.000	0.000
2.004	0.000	0.000
2.039	0.000	0.000
2.074	0.000	0.000
2.109	0.000	0.000
2.144	0.000	0.000
2.179	0.000	0.000
2.214	0.000	0.000
2.249	0.000	0.000
2.284	0.000	0.000
2.320	0.000	0.000
2.355	0.000	0.000
2.391	0.000	0.000
2.426	0.000	0.000
2.461	0.000	0.000
2.496	0.000	0.000
2.531	0.000	0.000
2.566	0.000	0.000
2.601	0.000	0.000
2.636	0.000	0.000
2.671	0.000	0.000
2.706	0.000	0.000
2.741	0.000	0.000
2.776	0.000	0.000
2.811	0.000	0.000
2.846	0.000	0.000
2.881	0.000	0.000
2.916	0.000	0.000
2.951	0.000	0.000
2.986	0.000	0.000
3.021	0.000	0.000
3.056	0.000	0.000
3.091	0.000	0.000
3.126	0.000	0.000
3.162	0.000	0.000
3.197	0.000	0.000
3.233	0.000	0.000
3.268	0.000	0.000
3.303	0.000	0.000
3.338	0.000	0.000
3.373	0.000	0.000
3.408	0.000	0.000
3.444	0.000	0.000
3.479	0.000	0.000
3.514	0.000	0.000
3.550	0.000	0.000
3.586	0.000	0.000
3.622	0.000	0.000
3.657	0.000	0.000
3.692	0.000	0.000
3.727	0.000	0.000
3.762	0.000	0.000
3.797	0.000	0.000
3.832	0.000	0.000
3.867	0.000	0.000
3.903	0.000	0.000
3.938	0.000	0.000
3.973	0.000	0.000
4.008	0.000	0.000
4.043	0.000	0.000
4.078	0.000	0.000
4.113	0.000	0.000
4.148	0.000	0.000
4.184	0.000	0.000
4.219	0.000	0.000
4.254	0.000	0.000
4.289	0.000	0.000
4.324	0.000	0.000
4.359	0.000	0.000
4.394	0.000	0.000
4.429	0.000	0.000
4.464	0.000	0.000
4.499	0.000	0.000
4.535	0.000	0.000
4.570	0.000	0.000
4.605	0.000	0.000
4.640	0.000	0.000
4.676	0.000	0.000
4.712	0.000	0.000
4.748	0.000	0.000
4.783	0.000	0.000
4.818	0.000	0.000
4.853	0.000	0.000
4.888	0.000	0.000
4.923	0.000	0.000
4.958	0.000	0.000
4.995	0.000	0.000
5.030	0.000	0.000
5.065	0.000	0.000
5.100	0.000	0.000
5.136	0.000	0.000
5.172	0.000	0.000
5.207	0.000	0.000
5.242	0.000	0.000
5.277	0.000	0.000
5.312	0.000	0.000
5.347	0.000	0.000
5.383	0.000	0.000
5.418	0.000	0.000
5.453	0.000	0.000
5.488	0.000	0.000
5.524	0.000	0.000
5.559	0.000	0.000
5.594	0.000	0.000
5.629	0.000	0.000
5.664	0.000	0.000
5.700	0.000	0.000
5.735	0.000	0.000
5.770	0.000	0.000
5.805	0.000	0.000
5.840	0.000	0.000
5.876	0.000	0.000
5.911	0.000	0.000
5.946	0.000	0.000
5.981	0.000	0.000
6.016	0.000	0.000
6.051	0.000	0.000
6.086	0.000	0.000
6.121	0.000	0.000
6.156	0.000	0.000
6.191	0.000	0.000
6.226	0.000	0.000
6.261	0.000	0.000
6.296	0.000	0.000
6.331	0.000	0.000
6.366	0.000	0.000
6.401	0.000	0.000
6.436	0.000	0.000
6.471	0.000	0.000
6.507	0.000	0.000
6.543	0.000	0.000
6.578	0.000	0.000
6.613	0.000	0.000
