0.000	0.000	0.000
0.036	0.000	0.000
0.071	0.000	0.000
0.106	0.000	0.000
0.141	0.000	0.000
0.176	0.000	0.000
0.211	0.000	0.000
0.246	0.000	0.000
0.281	0.000	0.000
0.316	0.000	0.000
0.351	0.000	0.000
0.386	0.000	0.000
0.421	0.000	0.000
0.456	0.000	0.000
0.491	0.000	0.000
0.526	0.000	0.000
0.562	0.000	0.000
0.597	0.000	0.000
0.632	0.000	0.000
0.667	0.000	0.000
0.702	0.000	0.000
0.737	0.000	0.000
0.772	0.000	0.000
0.807	0.000	0.000
0.842	0.000	0.000
0.877	0.000	0.000
0.912	0.000	0.000
0.947	0.000	0.000
0.982	0.000	0.000
1.017	0.000	0.000
1.052	0.000	0.000
1.087	0.000	0.000
1.123	0.000	0.000
1.159	0.000	0.000
1.194	0.000	0.000
1.229	0.000	0.000
1.264	0.000	0.000
1.299	0.000	0.000
1.335	0.000	0.000
1.370	0.000	0.000
1.406	0.000	0.000
1.441	0.000	0.000
1.476	0.000	0.000
1.511	0.000	0.000
1.546	0.000	0.000
1.581	0.000	0.000
1.616	0.000	0.000
1.651	0.000	0.000
1.686	0.000	0.000
1.721	0.000	0.000
1.756	0.000	0.000
1.791	0.000	0.000
1.827	0.000	0.000
1.862	0.000	0.000
1.897	0.000	0.000
1.932	0.000	0.000
1.967	0.000	0.000
2.002	0.000	0.000
2.037	0.000	0.000
2.072	0.000	0.000
2.107	0.000	0.000
2.143	0.000	0.000
2.179	0.000	0.000
2.214	0.000	0.000
2.249	0.000	0.000
2.285	0.000	0.000
2.320	0.000	0.000
2.355	0.000	0.000
2.391	0.000	0.000
2.427	0.000	0.000
2.462	0.000	0.000
2.497	0.000	0.000
2.532	0.000	0.000
2.567	0.000	0.000
2.602	0.000	0.000
2.638	0.000	0.000
2.673	0.000	0.000
2.708	0.000	0.000
2.743	0.000	0.000
2.778	0.000	0.000
2.813	0.000	0.000
2.849	0.000	0.000
2.885	0.000	0.000
2.921	0.000	0.000
2.956	0.000	0.000
2.991	0.000	0.000
3.026	0.000	0.000
3.062	0.000	0.000
3.098	0.000	0.000
3.134	0.000	0.000
3.169	0.000	0.000
3.204	0.000	0.000
3.239	0.000	0.000
3.274	0.000	0.000
3.309	0.000	0.000
3.344	0.000	0.000
3.379	0.000	0.000
3.414	0.000	0.000
3.449	0.000	0.000
3.485	0.000	0.000
3.520	0.000	0.000
3.555	0.000	0.000
3.590	0.000	0.000
