0.000	0.000	0.000
0.036	0.000	0.000
0.071	0.000	0.000
0.106	0.000	0.000
0.141	0.000	0.000
0.177	0.000	0.000
0.213	0.000	0.000
0.248	0.000	0.000
0.283	0.000	0.000
0.319	0.000	0.000
0.354	0.000	0.000
0.389	0.000	0.000
0.424	0.000	0.000
0.460	0.000	0.000
0.496	0.000	0.000
0.531	0.000	0.000
0.566	0.000	0.000
0.601	0.000	0.000
0.636	0.000	0.000
0.671	0.000	0.000
0.706	0.000	0.000
0.741	0.000	0.000
0.776	0.000	0.000
0.811	0.000	0.000
0.846	0.000	0.000
0.881	0.000	0.000
0.916	0.000	0.000
0.951	0.000	0.000
0.986	0.000	0.000
1.021	0.000	0.000
1.057	0.000	0.000
1.092	0.000	0.000
1.127	0.000	0.000
1.162	0.000	0.000
1.197	0.000	0.000
1.232	0.000	0.000
1.267	0.000	0.000
1.302	0.000	0.000
1.337	0.000	0.000
1.372	0.000	0.000
1.407	0.000	0.000
1.442	0.000	0.000
1.477	0.000	0.000
1.512	0.000	0.000
1.548	0.000	0.000
1.583	0.000	0.000
1.618	0.000	0.000
1.653	0.000	0.000
1.689	0.000	0.000
1.724	0.000	0.000
1.759	0.000	0.000
1.795	0.000	0.000
1.830	0.000	0.000
1.865	0.000	0.000
1.900	0.000	0.000
1.935	0.000	0.000
1.971	0.000	0.000
2.007	0.000	0.000
2.043	0.000	0.000
2.079	0.000	0.000
2.114	0.000	0.000
2.149	0.000	0.000
2.184	0.000	0.000
2.219	0.000	0.000
2.254	0.000	0.000
2.289	0.000	0.000
2.324	0.000	0.000
2.359	0.000	0.000
2.394	0.000	0.000
9.570	0.000	0.000
9.605	0.000	0.000
9.640	0.000	0.000
9.675	0.000	0.000
9.710	0.000	0.000
9.745	0.000	0.000
9.780	0.000	0.000
9.815	0.000	0.000
9.850	0.000	0.000
9.885	0.000	0.000
9.920	0.000	0.000
9.955	0.000	0.000
9.990	0.000	0.000
10.026	0.000	0.000
10.061	0.000	0.000
10.096	0.000	0.000
10.131	0.000	0.000
10.167	0.000	0.000
10.202	0.000	0.000
10.237	0.000	0.000
10.272	0.000	0.000
10.308	0.000	0.000
10.343	0.000	0.000
10.378	0.000	0.000
10.413	0.000	0.000
10.448	0.000	0.000
10.483	0.000	0.000
10.518	0.000	0.000
10.553	0.000	0.000
10.589	0.000	0.000
10.624	0.000	0.000
10.659	0.000	0.000
10.695	0.000	0.000
10.730	0.000	0.000
